,title,channelTitle,duration,trended_later,tags,ratings_disabled,description,Channel_viewCount,Channel_subscriberCount,Channel_hiddenSubscriberCount,Channel_videoCount,Channel_description,view_count_update_11_19_14,likes_update_11_19_14,dislikes_update_11_19_14,comment_count_update_11_19_14,trending?,engagement_rate,INTL,UNK,USA,Category_24.0,Category_25.0,Category_26.0,Category_17.0,Category_22.0,Category_20.0,Category_1.0,Category_10.0,Category_23.0,Category_28.0,Category_2.0,Category_27.0,Category_19.0,Category_15.0,Category_30.0,Category_29.0
253,0.0,0.0,-0.07698658251312956,False,13.0,0,-0.033,0.7717640715434865,1.7369991419297042,0,-0.3771029437266297,0.0,0.0066709264309661315,0.2613181448087212,0.03731696359170509,0.1179358346447574,1,0.0015325896414342631,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,-0.09026951329758916,False,24.0,0,0.21,-0.3098331693936213,-0.22007258621867587,0,-0.4022629812066428,0.0,0.07983790885272198,1.5930636316124989,-0.14588912961311995,0.9867091228547368,1,0.059269411764705876,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.333,0.0,-0.0758526737876269,False,17.0,0,0.097,-0.07748930250476713,-0.0499679038607679,0,-0.31237575206673923,0.0,1.0176352220859641,0.623689032969084,0.5298139517887063,0.4429157504846027,1,0.015533259423503329,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,0.268,0.0,-0.0855178957811971,False,31.0,0,0.057,-0.16951599930247316,-0.37950233187759264,0,-0.4088225624067891,0.0,0.6453586703001561,0.4929618413535788,0.4019876472142371,0.08991703838173262,1,0.07880224403927069,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,-0.05193259924488055,False,31.0,0,0.061,-0.09542237286258964,0.7736511959231844,0,-0.4037905549107865,0.044,0.1064823069884731,0.5031473736466905,-0.023983934514852343,0.0934432134216371,1,0.0040725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,-0.07552869986605472,False,16.0,0,-0.093,-0.3307112245402615,-0.4077084654318376,0,-0.20487649669082653,0.188,-0.07943412248643009,-0.16633274577567547,-0.16469735971399554,-0.011770225606864129,1,0.00993298969072165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.278,0.0,-0.014351624342507032,False,32.0,0,0.029,-0.21723381949357792,4.635721790273647,0,-0.40654617806335935,0.403,2.3851193706183262,3.8364013981291984,2.0184505342172656,1.7502689720362146,1,0.005702307692307692,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,-0.412,0.0,-0.08616584362434147,False,4.0,0,0.0049999999999999906,-0.3081625585897872,-0.4238510526351901,0,-0.4112487088780761,0.518,0.3895446395720509,0.9278146234583574,0.061001401496511364,0.1708284602433246,1,0.44974257425742575,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,-0.08082027391840042,False,14.0,0,0.058,-0.13381715395456534,-0.21746894312136092,0,0.06834952937188613,0.0,0.13135774453765875,-0.100165367432166,0.1909175094155223,0.2304875298373842,1,0.0044732558139534894,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,-0.08875763499691897,False,10.0,0,0.193,-0.29770678258852096,-0.4153458185172947,0,-0.4101105167063612,0.0,1.1226812649892626,1.1597669724969455,0.5357350612649078,0.3511398974189807,1,0.3692533333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.017289828664376415,False,28.0,0,0.115,-0.327015477178139,-0.15671727085067952,0,-0.4102602788342184,0.203,0.3403806509751821,1.4202696772056198,0.1752439843314593,1.2790004430543864,1,0.042917073170731714,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,-0.01823931140137326,False,13.0,0,0.096,-0.3232993809630101,-0.3259540721761492,0,-0.4048987946569299,-0.415,-0.04461025314480237,0.2610609343972789,-0.09085764154018773,0.1892217516676912,1,0.029470676691729324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,-0.08756973061782095,False,23.0,0,0.055,1.3896527803049536,1.138161229547273,0,-0.4082534663209317,0.0,4.599014635061217,4.95459794083308,2.3953117373496244,1.7122434628221097,1,0.023084285714285717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,-0.07029112146730439,False,11.0,0,0.0,-0.2918043727941912,-0.3450474548897919,0,-0.3645528774121948,0.0,0.05662725331027357,-0.10843468216003316,-0.08946443931049324,-0.0033836471335777995,1,0.007607207207207207,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.0,0.0,-0.046209059963771934,False,31.0,0,0.0,-0.2921938595279241,-0.3569374250341967,0,-0.3549681012293327,0.0,0.4048381381016564,0.06015388201976583,0.012239323457204321,0.3124472740081369,1,0.025557040082219942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,0.0,0.0,-0.051662620976903724,False,0.0,0,0.0,-0.2386046856174889,0.006444363247721982,0,-0.4044495082733583,0.195,0.3820085022256714,1.066296708978845,-0.062296995831450735,0.19694121594423888,1,0.019746124031007752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,0.0,0.0,-0.08454597401648055,False,19.0,0,0.067,-0.2911945384820933,-0.22180834828355248,0,-0.4074447508305027,0.124,1.0821159522422006,0.9501147661303974,0.32013701621968593,0.456543940503693,1,0.03777865612648221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,0.0,0.0,-0.08670580016029512,False,19.0,0,0.0,0.2026806466398535,0.10451491991325054,0,-0.4027122675902145,0.0,1.620136058939598,1.336290477869737,0.8878669248201894,0.5010499876289738,1,0.02004372019077901,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,0.0,0.0,-0.08654381319950903,False,8.0,0,0.04000000000000001,0.4979116078368074,0.4169520915910407,0,-0.030792999269593693,0.198,0.07749949403697587,-0.06765397142587018,-0.09294744488472943,0.18693450299315856,1,0.00137633973710819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,-0.403,0.0,-0.08638182623872294,False,25.0,0,0.023999999999999994,-0.283361595140168,-0.4408120516521319,0,-0.4110090894735045,0.0,1.615193594682249,2.4428096678941404,0.436121101841752,1.026735974659058,1,33.12496194824962,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
273,0.0,0.0,-0.0822241609118799,False,12.0,0,0.217,-0.28764511774653523,-0.311200094624698,0,-0.4080437993419316,-0.14400000000000002,0.29409796796065435,0.6387744236001698,0.016418930146287782,0.41356272582810055,1,0.04728,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,-0.07282891718628651,False,11.0,0,0.137,-0.2730881494408199,-0.3618843469190951,0,-0.4100206594296469,0.0,1.06564577533087,1.2358369516809804,1.5670530117962518,1.2218192261910703,1,0.13736572052401747,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,-0.098,0.0,-0.061921795160022934,False,27.0,0,0.07,-0.24380417985234976,0.3388427986715932,0,-0.4018436472486426,0.097,0.29014914322565105,0.7026912108435599,0.14772824029499318,0.5366929461404407,1,0.0085853170189099,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,-0.0538224471207183,False,22.0,0,0.187,-0.3401003339617126,-0.4209002571248999,0,-0.4111588516013617,0.227,0.2752852256925485,0.4583284594528847,-0.0152764205792618,0.9661238847839432,1,0.2656228813559322,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,-0.357,0.0,-0.056198255878914326,False,13.0,0,0.126,-0.3158012375170429,-0.2087901327969779,0,-0.4094515633437894,-0.459,0.18830026207700146,0.8646308858875776,0.8182068133354649,0.23982712859172575,1,0.032335447761194035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,-0.06073389078092492,False,31.0,0,0.098,0.20077605025779371,1.2596645740886356,0,-0.2917385308480143,0.127,0.29640608382688866,0.4670993344830642,-0.02119753005546337,0.1572002702242343,1,0.0028000510204081635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
279,0.0,0.0,-0.08897361761130042,False,7.0,0,0.0,-0.2439281510428508,-0.11679474335851744,0,-0.41046994581321855,0.0,0.7079571300997353,1.352237523379154,0.15643575423058373,0.4294781645217233,1,0.03384064171122995,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.356,0.0,-0.07396282591178915,False,28.0,0,0.223,0.4105793352833865,0.20605700070853236,0,0.6234578324874588,0.039,-0.07714094856790021,-0.1249733116157675,-0.1608660535823357,-0.03025881905933626,0,0.0009217158176943699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,-0.08136023045435406,False,0.0,0,0.099,-0.34144245063249024,-0.4413770422042492,0,-0.4108593273456473,0.15,-0.226827305400546,-0.1998215413454517,-0.207538328277101,-0.1289917201766617,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,-0.0932392742453342,False,20.0,0,0.0,-0.25285265313305666,-0.2417696120296335,0,-0.2366560202221287,0.14200000000000002,-0.20532957814077135,-0.1846589875909332,-0.20335872158801754,-0.11984272547853116,0,0.0005630434782608695,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.241,0.0,-0.015269550453628223,False,22.0,0,0.0,-0.3404818257718052,-0.4299262198622582,0,-0.4047490325290727,0.071,-0.2075758509456734,-0.17520650497043186,-0.1943029070950034,-0.11012191861176747,0,0.016151515151515153,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.11299999999999999,0.0,-0.04696499911410704,False,28.0,0,0.128,-0.3399902067101625,-0.4360100658996508,0,-0.3844712404172051,0.083,-0.21509414096562815,-0.18843998063913373,-0.20057231712862855,-0.08848835823181292,0,0.021486268174474958,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,-0.07066909104247195,False,15.0,0,0.0,-0.3023906396263845,-0.3712574620694287,0,-0.4022330287810714,0.152,-0.15558783423266392,-0.14714484908208633,-0.14797893295766168,-0.11936621533800353,0,0.0052190594059405935,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,-0.02282894195697922,False,6.0,0,0.0,-0.2839062270654166,-0.3573713655504159,0,2.303249763385184,0.0,-0.1935113276147588,-0.18765548888423494,-0.18907839873364907,-0.12070044373148088,0,0.0010878099173553721,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,-0.08756973061782095,False,16.0,0,-0.136,-0.19240268654249515,-0.19230039318065006,0,0.033365096304439464,0.13,-0.2142594671646936,-0.19470305415775166,-0.1800225842406349,-0.09935278943584296,0,0.000254006968641115,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.162,0.583,0.31610177566112213,False,18.0,0,0.275,-0.2612489642554469,-0.07860797793123199,0,-0.4091220866625036,0.1,2.132226905720544,0.2418601771831177,1.252537608442721,-0.12984943842961144,0,0.008218899521531101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,0.167,0.0,0.0011451282393625068,False,33.0,0,0.113,-0.2574312992261869,-0.31987890494908106,0,0.02378032012157737,0.046,-0.21361820857571104,-0.1954103827892177,-0.20475192381771204,-0.12193937009685273,0,0.0003121428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.06248419072369629,False,37.0,0,0.0,-0.3390309272415002,-0.4313148295141595,0,-0.2612769140418557,0.0,-0.1857004244522586,-0.18381019323317388,-0.18315728925744748,-0.12022393359095325,0,0.011698275862068966,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,-0.209,0.0,-0.08875763499691897,False,4.0,0,0.0,0.4752201524649797,0.26246926781702223,0,-0.14128749720265082,0.0,-0.20435212572843875,-0.19016329039579655,0.6409218296068416,0.006337159733185901,0,0.0002701602959309494,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,0.0,0.0,-0.08632783058512757,False,11.0,0,0.0,0.8579102006308477,0.9298697817620796,0,0.2489327031421223,0.083,-0.021943318477154732,0.5588205672033576,-0.16643886250111364,0.3367492911750462,0,0.004044113924050633,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293,0.254,0.0,-0.09464316123881367,False,7.0,0,0.145,-0.016392559465771558,0.015991054604543347,0,-0.2397411200559874,0.297,-0.19132108711374848,-0.17291733230859613,-0.19221310375046166,-0.12479843094001852,0,0.0004091081593927894,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,0.0,0.0,-0.0970189699970097,True,4.0,0,0.189,-0.2561553849548684,0.7302571443012691,0,-0.40645632078664506,0.12100000000000001,3.611873614804551,3.395915708013836,3.922957982209629,-0.12984943842961144,0,0.02071155555555556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.259,0.0,-0.061273847316878564,False,0.0,0,0.174,-0.1348142437251363,0.7910088165719505,0,-0.4025625054623573,0.249,-0.01477533412004869,0.09512163745533478,-0.06090379360175625,0.1693989298217417,0,0.0018369718309859157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
296,0.0,0.0,-0.07039911277449512,False,23.0,0,0.0,1.7329287968364242,1.7977508142003853,0,1.8427012677986605,0.0,-0.17929613964449104,-0.19123071360328173,-0.19848251378408685,-0.12880111612045064,0,2.6744186046511632e-05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
297,0.655,0.0,0.2062206205945559,False,0.0,0,0.175,-0.2854655912984781,-0.4143043612783687,0,-0.3959130669854967,0.0,-0.2268385118613243,-0.1692649444661167,-0.15494494410613413,-0.09068030487824004,0,0.00896794871794872,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,0.0,0.0,-0.019427215780471272,False,0.0,0,0.504,-0.3189232858593594,-0.214865300024046,0,-0.4103501361109328,0.0,0.6262894245964572,1.1015602563875728,12.286002666508212,0.7675144582120259,0,0.04238275862068965,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,0.0,0.0,-0.08422200009490836,False,14.0,0,0.0,0.6604801174186506,0.3483894900284145,0,2.9828403471756784,0.0,-0.15955201596947458,-0.17664688327450825,-0.1723599719773152,-0.07981587367421003,0,0.0002569230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,0.0,0.0,-0.04610106865658121,False,20.0,0,-0.184,-0.33221504308900723,-0.33463288250053225,0,-0.4057374625729304,0.026999999999999996,-0.013095610165606994,0.4139210819173866,0.10349406950219324,1.0329306064859172,0,0.04872764227642276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,0.0,0.0,-0.08702977408186731,False,30.0,0,0.0,-0.15046706271084134,-0.3164073808193278,0,2.44980698170626,0.239,-0.1887369602690848,-0.1912950162061423,-0.19221310375046166,-0.07381184590356188,0,0.0008763888888888889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,0.0,0.0,-0.08767772192501168,False,20.0,0,0.0,-0.2759403219686312,-0.34938686005198344,0,-0.3684766451620539,0.253,-0.1903029593993315,-0.1859964817304327,-0.20161721880089944,-0.12622796136160142,0,0.001060377358490566,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,0.0,0.0,-0.08422200009490836,False,0.0,0,0.0,-0.3413513124607025,-0.4380235498949076,0,-0.4118178049639335,0.0,0.0011270487785130135,-0.11207420948194048,-0.15633814633582865,-0.09315815760898373,0,0.1865374677002584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,0.0,0.0,-0.08870363934332359,False,11.0,0,0.0,-0.2983660261752958,-0.3714310382759164,0,-0.3807271872207746,0.0,-0.030483471698452575,0.036014684905914064,0.006318213981002749,-0.047031976005908915,0,0.023843672456575683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,0.028999999999999998,0.0,-0.09313128293814346,False,0.0,0,0.292,-0.06483911307526846,0.029009270091117936,0,-0.13035486186907372,0.0,-0.22152042364084956,-0.1953975222686456,-0.2037070221454412,-0.12632326338970695,0,7.232472324723247e-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,0.297,0.0,-0.08254813483345208,False,7.0,0,0.331,-0.3228858247817247,-0.4030219078566708,0,-0.3972908785617831,0.0,-0.13022761349128953,-0.09289917330892344,0.26580212926160096,0.09220428705626524,0,0.02410633484162896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,0.0,0.0,0.18807808098651352,False,17.0,0,0.0,-0.3355788265320281,-0.4289715507265761,0,-0.2613368188929986,-0.14,-0.20378640698618425,-0.19458730947260264,-0.18942669929107267,-0.05970714574394394,0,0.00806993006993007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,0.20500000000000002,0.0,-0.0033365110090527255,False,27.0,0,0.0,-0.16538390693051427,-0.0004986850117844657,0,-0.329897921026034,0.143,-0.19453277576199896,-0.18114806547474696,-0.18246068814260025,-0.050081640905285774,0,0.00045275590551181104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,-0.09064748287275672,False,25.0,0,0.369,-0.3079340352295419,-0.17928217769407548,0,-0.3980097367754978,0.0,-0.18427429855468966,-0.12206683396647047,-0.16643886250111364,-0.10078231985742583,0,0.0021066225165562915,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,0.0,0.0,-0.06964317362416002,False,8.0,0,0.259,-0.05965475076154553,1.1034459882497407,0,-0.4070254168725024,0.0,0.15600490233024866,1.2818647548085649,2.4437255148315082,0.7747574123480458,0,0.007006460674157304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,0.0,0.0,0.012970176376747277,False,4.0,0,0.0,-0.3398333496931033,-0.42688863624872414,0,-0.3973807358384975,0.106,-0.14380486330539796,-0.1427979931287129,-0.14554082905569635,-0.03235546367765785,0,0.03274251497005988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,-0.34,0.0,-0.08600385666355538,False,32.0,0,-0.078,1.3077641835054297,1.0513731263034425,0,-0.3025214040537342,0.145,-0.20823288159056624,-0.1975452292041881,-0.18385389037229474,-0.12984943842961144,0,1.0930232558139535e-05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
313,-0.12399999999999999,0.0,-0.07471876506212426,False,26.0,0,0.038,0.15519217736199722,-0.026535115984933643,0,0.2336270136751144,0.193,-0.14510896329671394,-0.13069624327035675,-0.1382265173498003,-0.030830631227969425,0,0.001344142259414226,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,0.0,0.0,-0.08827167411456069,False,25.0,0,0.155,-0.3388676335348998,-0.4336928235430405,0,-0.4070254168725024,0.0,-0.20573384083699728,-0.1590022490495724,-0.19221310375046166,-0.11574473826999353,0,0.03761851015801354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,0.0,0.0,-0.0843299914020991,False,3.0,0,0.0,-0.3388528290454103,-0.4345173105238569,0,-0.33945274478332466,0.0,-0.2123672355095664,-0.18793842033682145,-0.20475192381771204,-0.11726957071968193,0,0.013489254108723136,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,0.0,0.0,-0.06440559522540969,False,14.0,0,0.155,-0.33973217929632943,-0.4294054912427953,0,-0.4075046556816456,0.0,-0.16369342580822407,-0.03233898193485423,-0.16643886250111364,-0.095921916424044,0,0.09702898550724638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,-0.08481595228445737,False,30.0,0,-0.016000000000000007,0.4105793352833865,0.20605700070853236,0,0.6234578324874588,0.039,-0.12940207088061878,-0.16604981432308902,-0.17444977532185693,-0.05923063560341633,0,0.00045281501340482566,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,0.068,0.0,-0.03632785535582028,False,0.0,1,0.0,-0.32556407461478704,-0.4294922793460391,0,-0.3736883672114853,0.099,-0.17065512827618814,-0.1999630070717449,-0.207538328277101,-0.12984943842961144,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,0.0,0.0,-0.06753734313394082,False,15.0,0,0.102,0.6101042395497017,0.5393233171648418,0,4.076583119342528,0.131,0.1870015577890232,-0.008919973973040674,2.3956600379070485,1.3257937388542,0,0.0026662831858407076,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,-0.263,0.0,-0.08767772192501168,False,8.0,0,-0.152,-0.2461560772038439,-0.34938686005198344,0,0.17129601606093933,0.091,-0.1914543194807798,-0.1924010209753438,-0.14797893295766168,-0.10125882999795348,0,0.0008377358490566037,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,0.352,0.0,-0.09102545244792426,False,4.0,0,-0.091,-0.06634371499790531,-0.16105667601287105,0,1.9653264980881524,0.09,-0.21866817184571155,-0.19849690772652429,-0.1995274154563577,-0.12432192079949088,0,5.325077399380805e-05,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,0.0,0.0,-0.07633863466998518,False,31.0,0,-0.159,-0.25275057039159826,-0.3120679756571363,0,-0.0778482598423323,0.316,-0.20668389967853845,-0.19458730947260264,-0.17584297755155145,-0.09897158132342083,0,0.0004979865771812081,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
